日期,序號,會員代號,投注金額（元）,本店所屬起算日,保障本店所屬到期日
2024-02-13,751,豐37900,0,2024-01-01,2024-07-01
2024-02-13,752,平66874,0,2024-02-07,2024-08-07
2024-02-13,753,卿84704,0,2024-02-07,2024-08-07
2024-02-13,754,妤33212,0,2024-01-01,2024-07-01
2024-02-13,755,諾17099,0,2024-01-01,2024-07-01
2024-02-13,756,貴13976,0,2024-02-09,2024-08-09
2024-02-13,757,宸25702,0,2024-01-01,2024-07-01
2024-02-13,758,瑋35035,0,2024-01-01,2024-07-01
2024-02-13,759,享19472,0,2024-02-09,2024-08-09
2024-02-13,760,平89732,0,2024-02-10,2024-08-10
2024-02-13,761,華33117,0,2024-01-24,2024-07-24
2024-02-13,762,停75104,0,2024-01-24,2024-07-24
2024-02-13,763,榮02821,0,2024-01-01,2024-07-01
2024-02-13,764,芬25316,0,2024-01-01,2024-07-01
2024-02-13,765,樺60585,0,2024-01-01,2024-07-01
2024-02-13,766,盛77086,0,2024-01-01,2024-07-01
2024-02-13,767,貽71690,0,2024-01-01,2024-07-01
2024-02-13,768,諺43415,0,2024-01-18,2024-07-18
2024-02-13,769,嬿53341,0,2024-01-22,2024-07-22
2024-02-13,770,龍63852,0,2024-01-22,2024-07-22
2024-02-13,771,甄69115,0,2024-01-22,2024-07-22
2024-02-13,772,儒99978,0,2024-01-01,2024-07-01
2024-02-13,773,仁11727,0,2024-01-22,2024-07-22
2024-02-13,774,安55165,0,2024-01-22,2024-07-22
2024-02-13,775,軒97628,0,2024-01-22,2024-07-22
2024-02-13,776,瑩99422,0,2024-01-22,2024-07-22
2024-02-13,777,駿07893,0,2024-01-23,2024-07-23
2024-02-13,778,承37559,0,2024-01-01,2024-07-01
2024-02-13,779,萱80535,0,2024-01-01,2024-07-01
2024-02-13,780,蓉87541,0,2024-01-23,2024-07-23
2024-02-13,781,萱01391,0,2024-01-23,2024-07-23
2024-02-13,782,偉96032,0,2024-01-01,2024-07-01
2024-02-13,783,芸16072,0,2024-01-23,2024-07-23
2024-02-13,784,義72032,0,2024-01-24,2024-07-24
2024-02-13,785,睿08921,0,2024-01-01,2024-07-01
2024-02-13,786,舜62414,0,2024-01-01,2024-07-01
2024-02-13,787,旋06350,0,2024-01-01,2024-07-01
2024-02-13,788,鈞85537,0,2024-01-01,2024-07-01
2024-02-13,789,楀69800,0,2024-01-01,2024-07-01
2024-02-13,790,馨01933,0,2024-01-01,2024-07-01
2024-02-13,791,方01629,0,2024-01-02,2024-07-02
2024-02-13,792,汶33252,0,2024-01-01,2024-07-01
2024-02-13,793,綸68599,0,2024-01-01,2024-07-01
2024-02-13,794,哲51260,0,2024-01-01,2024-07-01
2024-02-13,795,翰94616,0,2024-01-01,2024-07-01
2024-02-13,796,慧27716,0,2024-01-01,2024-07-01
2024-02-13,797,恒19720,0,2024-02-04,2024-08-04
2024-02-13,798,璋65622,0,2024-01-01,2024-07-01
2024-02-13,799,翰52673,0,2024-01-01,2024-07-01
2024-02-13,800,樺05546,0,2024-02-11,2024-08-11
2024-02-13,801,信13137,0,2024-02-12,2024-08-12
2024-02-13,802,棋20405,0,2024-01-01,2024-07-01
2024-02-13,803,鈴62748,0,2024-02-12,2024-08-12
2024-02-13,804,磊95877,0,2024-01-01,2024-07-01
2024-02-13,805,義55283,0,2024-02-13,2024-08-13
2024-02-13,806,銓45131,0,2024-01-01,2024-07-01
2024-02-13,807,遠80397,0,2024-01-01,2024-07-01
2024-02-13,808,緯27480,0,2024-01-10,2024-07-10
2024-02-13,809,嘉73507,0,2024-01-11,2024-07-11
2024-02-13,810,禾98553,0,2024-01-01,2024-07-01
2024-02-13,811,甫11398,0,2024-01-06,2024-07-06
2024-02-13,812,廷37040,0,2024-01-01,2024-07-01
2024-02-13,813,妤68572,0,2024-01-01,2024-07-01
2024-02-13,814,成60658,0,2024-01-01,2024-07-01
2024-02-13,815,辰47372,0,2024-01-01,2024-07-01
2024-02-13,816,文00963,0,2024-01-01,2024-07-01
2024-02-13,817,得50839,0,2024-01-01,2024-07-01
2024-02-13,818,翔06107,0,2024-01-21,2024-07-21
2024-02-13,819,銘42417,0,2024-01-01,2024-07-01
2024-02-13,820,松26269,0,2024-01-01,2024-07-01
2024-02-13,821,郁66931,0,2024-01-01,2024-07-01
2024-02-13,822,巧02177,0,2024-01-01,2024-07-01
2024-02-13,823,穎06426,0,2024-01-01,2024-07-01
2024-02-13,824,凱37706,0,2024-01-01,2024-07-01
2024-02-13,825,婷43101,0,2024-01-01,2024-07-01
2024-02-13,826,樟65613,0,2024-01-13,2024-07-13
2024-02-13,827,擎84173,0,2024-01-01,2024-07-01
2024-02-13,828,甯91137,0,2024-01-01,2024-07-01
2024-02-13,829,澤49206,0,2024-01-01,2024-07-01
2024-02-13,830,美21645,0,2024-01-01,2024-07-01
2024-02-13,831,憲65737,0,2024-01-01,2024-07-01
2024-02-13,832,淙95302,0,2024-01-01,2024-07-01
2024-02-13,833,豪46229,0,2024-01-01,2024-07-01
2024-02-13,834,智82782,0,2024-01-01,2024-07-01
2024-02-13,835,哲79844,0,2024-01-01,2024-07-01
2024-02-13,836,中43356,0,2024-01-01,2024-07-01
2024-02-13,837,皓25889,0,2024-01-01,2024-07-01
2024-02-13,838,維54889,0,2024-01-01,2024-07-01
2024-02-13,839,源00659,0,2024-01-01,2024-07-01
2024-02-13,840,祥64695,0,2024-01-01,2024-07-01
2024-02-13,841,賓21913,0,2024-01-04,2024-07-04
2024-02-13,842,容26882,0,2024-01-01,2024-07-01
2024-02-13,843,倫78073,0,2024-01-01,2024-07-01
2024-02-13,844,杰69578,0,2024-01-01,2024-07-01
2024-02-13,845,瑱97123,0,2024-01-01,2024-07-01
2024-02-13,846,霖02869,0,2024-01-07,2024-07-07
2024-02-13,847,渝25335,0,2024-01-01,2024-07-01
2024-02-13,848,玲90118,0,2024-01-01,2024-07-01
2024-02-13,849,暐53508,0,2024-01-01,2024-07-01
2024-02-13,850,威15307,0,2024-01-01,2024-07-01
2024-02-13,851,軒83019,0,2024-01-01,2024-07-01
2024-02-13,852,衍60049,0,2024-01-01,2024-07-01
2024-02-13,853,慈81811,0,2024-01-01,2024-07-01
2024-02-13,854,良68297,0,2024-01-01,2024-07-01
2024-02-13,855,捷18752,0,2024-01-01,2024-07-01
2024-02-13,856,言59656,0,2024-01-01,2024-07-01
2024-02-13,857,豪75203,0,2024-01-01,2024-07-01
2024-02-13,858,佑05250,0,2024-01-01,2024-07-01
2024-02-13,859,杰03408,0,2024-01-01,2024-07-01
2024-02-13,860,菘12143,0,2024-01-01,2024-07-01
2024-02-13,861,恩17647,0,2024-01-01,2024-07-01
2024-02-13,862,蒼56585,0,2024-01-08,2024-07-08
2024-02-13,863,志46610,0,2024-01-01,2024-07-01
2024-02-13,864,愷92512,0,2024-01-01,2024-07-01
2024-02-13,865,展27651,0,2024-01-01,2024-07-01
2024-02-13,866,安74811,0,2024-01-01,2024-07-01
2024-02-13,867,生19980,0,2024-01-01,2024-07-01
2024-02-13,868,隆59921,0,2024-01-01,2024-07-01
2024-02-13,869,湟25732,0,2024-01-01,2024-07-01
2024-02-13,870,揚78242,0,2024-01-01,2024-07-01
2024-02-13,871,豪91290,0,2024-01-01,2024-07-01
2024-02-13,872,源16560,0,2024-01-01,2024-07-01
2024-02-13,873,檉67810,0,2024-01-01,2024-07-01
2024-02-13,874,銘22218,0,2024-01-01,2024-07-01
2024-02-13,875,瑞63400,0,2024-01-04,2024-07-04
2024-02-13,876,恩98417,0,2024-01-01,2024-07-01
2024-02-13,877,凡14518,0,2024-01-01,2024-07-01
2024-02-13,878,良46188,0,2024-01-01,2024-07-01
2024-02-13,879,勝10318,0,2024-01-01,2024-07-01
2024-02-13,880,甫82713,0,2024-01-01,2024-07-01
2024-02-13,881,誠16650,0,2024-01-01,2024-07-01
2024-02-13,882,卿06741,0,2024-01-01,2024-07-01
2024-02-13,883,銘36344,0,2024-01-22,2024-07-22
2024-02-13,884,輝92537,0,2024-01-04,2024-07-04
2024-02-13,885,華80928,0,2024-01-11,2024-07-11
2024-02-13,886,盛82363,0,2024-01-01,2024-07-01
2024-02-13,887,杰09295,0,2024-01-01,2024-07-01
2024-02-13,888,顗87777,0,2024-01-01,2024-07-01
2024-02-13,889,一58045,0,2024-01-01,2024-07-01
2024-02-13,890,君05778,0,2024-01-01,2024-07-01
2024-02-13,891,渝59371,0,2024-01-01,2024-07-01
2024-02-13,892,廷46886,0,2024-01-01,2024-07-01
2024-02-13,893,桀32635,0,2024-01-01,2024-07-01
2024-02-13,894,辰95368,0,2024-01-01,2024-07-01
2024-02-13,895,嘉62165,0,2024-01-01,2024-07-01
2024-02-13,896,恩77587,0,2024-01-01,2024-07-01
2024-02-13,897,生78004,0,2024-01-01,2024-07-01
2024-02-13,898,珊24696,0,2024-01-01,2024-07-01
2024-02-13,899,臻08130,0,2024-01-21,2024-07-21
2024-02-13,900,緻98328,0,2024-01-01,2024-07-01
2024-02-13,901,新85775,0,2024-01-01,2024-07-01
2024-02-13,902,綸01154,0,2024-01-01,2024-07-01
2024-02-13,903,華57396,0,2024-01-01,2024-07-01
2024-02-13,904,均46689,0,2024-01-01,2024-07-01
2024-02-13,905,龍59317,0,2024-01-01,2024-07-01
2024-02-13,906,昇60979,0,2024-01-01,2024-07-01
2024-02-13,907,廷50800,0,2024-01-01,2024-07-01
2024-02-13,908,豪57014,0,2024-01-01,2024-07-01
2024-02-13,909,緯65462,0,2024-01-01,2024-07-01
2024-02-13,910,菁82500,0,2024-01-01,2024-07-01
2024-02-13,911,泓91763,0,2024-01-01,2024-07-01
2024-02-13,912,誠60332,0,2024-01-01,2024-07-01
2024-02-13,913,顯07716,0,2024-01-01,2024-07-01
2024-02-13,914,仁23234,0,2024-01-23,2024-07-23
2024-02-13,915,臻72078,0,2024-01-01,2024-07-01
2024-02-13,916,暐96151,0,2024-01-06,2024-07-06
2024-02-13,917,淵20079,0,2024-01-01,2024-07-01
2024-02-13,918,玲31270,0,2024-01-01,2024-07-01
2024-02-13,919,偉45732,0,2024-01-02,2024-07-02
2024-02-13,920,吉96266,0,2024-01-01,2024-07-01
2024-02-13,921,凡96651,0,2024-01-01,2024-07-01
2024-02-13,922,衛00233,0,2024-01-02,2024-07-02
2024-02-13,923,昇09580,0,2024-01-01,2024-07-01
2024-02-13,924,恩23340,0,2024-01-01,2024-07-01
2024-02-13,925,任35306,0,2024-01-01,2024-07-01
2024-02-13,926,喬52027,0,2024-01-01,2024-07-01
2024-02-13,927,玄52687,0,2024-01-01,2024-07-01
2024-02-13,928,全66958,0,2024-01-07,2024-07-07
2024-02-13,929,樺74610,0,2024-01-01,2024-07-01
2024-02-13,930,棋01978,0,2024-01-06,2024-07-06
2024-02-13,931,廷75975,0,2024-01-01,2024-07-01
2024-02-13,932,麟11057,0,2024-01-01,2024-07-01
2024-02-13,933,廷23589,0,2024-01-01,2024-07-01
2024-02-13,934,蓉51723,0,2024-01-01,2024-07-01
2024-02-13,935,彥31070,0,2024-01-01,2024-07-01
2024-02-13,936,軒44792,0,2024-01-01,2024-07-01
2024-02-13,937,淑98421,0,2024-01-01,2024-07-01
2024-02-13,938,釗81160,0,2024-01-19,2024-07-19
2024-02-13,939,蓉49275,0,2024-01-01,2024-07-01
2024-02-13,940,妍57507,0,2024-01-12,2024-07-12
2024-02-13,941,香19170,0,2024-01-01,2024-07-01
2024-02-13,942,顯20661,0,2024-01-01,2024-07-01
2024-02-13,943,傑42225,0,2024-01-01,2024-07-01
2024-02-13,944,麟63042,0,2024-01-01,2024-07-01
2024-02-13,945,遠18638,0,2024-01-01,2024-07-01
2024-02-13,946,立08021,0,2024-01-01,2024-07-01
2024-02-13,947,洲21655,0,2024-01-01,2024-07-01
2024-02-13,948,庭72679,0,2024-01-01,2024-07-01
2024-02-13,949,萱66501,0,2024-01-01,2024-07-01
2024-02-13,950,憲01385,0,2024-01-01,2024-07-01
2024-02-13,951,詒38170,0,2024-01-01,2024-07-01
2024-02-13,952,堯72049,0,2024-01-01,2024-07-01
2024-02-13,953,融03969,0,2024-01-01,2024-07-01
2024-02-13,954,倚32383,0,2024-01-01,2024-07-01
2024-02-13,955,霈38338,0,2024-01-01,2024-07-01
2024-02-13,956,婷76905,0,2024-01-01,2024-07-01
2024-02-13,957,恒62903,0,2024-01-01,2024-07-01
2024-02-13,958,語76663,0,2024-01-01,2024-07-01
2024-02-13,959,辰39432,0,2024-01-01,2024-07-01
2024-02-13,960,賢96110,0,2024-01-01,2024-07-01
2024-02-13,961,傑54256,0,2024-01-03,2024-07-03
2024-02-13,962,珏75970,0,2024-01-01,2024-07-01
2024-02-13,963,書16443,0,2024-01-01,2024-07-01
2024-02-13,964,雯90725,0,2024-01-01,2024-07-01
2024-02-13,965,婷47063,0,2024-01-01,2024-07-01
2024-02-13,966,翔66743,0,2024-01-01,2024-07-01
2024-02-13,967,隱99380,0,2024-01-01,2024-07-01
2024-02-13,968,羽57808,0,2024-01-01,2024-07-01
2024-02-13,969,峯98130,0,2024-01-21,2024-07-21
2024-02-13,970,鋐15097,0,2024-01-01,2024-07-01
2024-02-13,971,鈴38045,0,2024-01-01,2024-07-01
2024-02-13,972,凱57246,0,2024-01-01,2024-07-01
2024-02-13,973,靜28139,0,2024-01-01,2024-07-01
2024-02-13,974,忠52296,0,2024-01-01,2024-07-01
2024-02-13,975,昌81568,0,2024-01-21,2024-07-21
2024-02-13,976,愷16695,0,2024-01-02,2024-07-02
2024-02-13,977,軒41945,0,2024-01-01,2024-07-01
2024-02-13,978,苓42533,0,2024-01-01,2024-07-01
2024-02-13,979,菘72105,0,2024-01-01,2024-07-01
2024-02-13,980,文81646,0,2024-01-01,2024-07-01
2024-02-13,981,婷38991,0,2024-01-01,2024-07-01
2024-02-13,982,嘉56180,0,2024-01-01,2024-07-01
2024-02-13,983,翰83176,0,2024-01-01,2024-07-01
2024-02-13,984,輝50517,0,2024-01-01,2024-07-01
2024-02-13,985,富80536,0,2024-01-01,2024-07-01
2024-02-13,986,志97503,0,2024-01-08,2024-07-08
2024-02-13,987,蓉18180,0,2024-01-01,2024-07-01
2024-02-13,988,翰16520,0,2024-01-01,2024-07-01
2024-02-13,989,偉50926,0,2024-01-01,2024-07-01
2024-02-13,990,弘02778,0,2024-01-01,2024-07-01
2024-02-13,991,興53190,0,2024-01-01,2024-07-01
2024-02-13,992,詩81250,0,2024-01-01,2024-07-01
2024-02-13,993,傑46257,0,2024-01-01,2024-07-01
2024-02-13,994,緯10915,0,2024-01-13,2024-07-13
2024-02-13,995,文44965,0,2024-01-01,2024-07-01
2024-02-13,996,慧20669,0,2024-01-01,2024-07-01
2024-02-13,997,穎64570,0,2024-01-01,2024-07-01
2024-02-13,998,甫83056,0,2024-01-01,2024-07-01
2024-02-13,999,昀21060,0,2024-01-01,2024-07-01
2024-02-13,1000,君10230,0,2024-01-01,2024-07-01
2024-02-13,1001,丞66433,0,2024-01-01,2024-07-01
2024-02-13,1002,傑41118,0,2024-01-01,2024-07-01
2024-02-13,1003,錦16765,0,2024-01-01,2024-07-01
2024-02-13,1004,雯64089,0,2024-01-22,2024-07-22
2024-02-13,1005,琪22627,0,2024-01-01,2024-07-01
2024-02-13,1006,軒96352,0,2024-01-01,2024-07-01
2024-02-13,1007,恒99304,0,2024-01-01,2024-07-01
2024-02-13,1008,廷08826,0,2024-01-01,2024-07-01
2024-02-13,1009,孝58117,0,2024-01-01,2024-07-01
2024-02-13,1010,坤94032,0,2024-01-01,2024-07-01
2024-02-13,1011,嘉01393,0,2024-01-01,2024-07-01
2024-02-13,1012,龍08018,0,2024-01-01,2024-07-01
2024-02-13,1013,謀38732,0,2024-01-01,2024-07-01
2024-02-13,1014,雲66322,0,2024-01-01,2024-07-01
2024-02-13,1015,澤95288,0,2024-01-01,2024-07-01
2024-02-13,1016,治45543,0,2024-01-01,2024-07-01
2024-02-13,1017,儀48786,0,2024-01-01,2024-07-01
2024-02-13,1018,明17910,0,2024-01-01,2024-07-01
2024-02-13,1019,偉16877,0,2024-01-01,2024-07-01
2024-02-13,1020,廷02147,0,2024-01-01,2024-07-01
2024-02-13,1021,和07236,0,2024-01-01,2024-07-01
2024-02-13,1022,妃81692,0,2024-01-01,2024-07-01
2024-02-13,1023,卿61372,0,2024-01-01,2024-07-01
2024-02-13,1024,鴻67897,0,2024-01-01,2024-07-01
2024-02-13,1025,緯07867,0,2024-01-01,2024-07-01
2024-02-13,1026,憲27290,0,2024-01-01,2024-07-01
2024-02-13,1027,亮46336,0,2024-01-01,2024-07-01
2024-02-13,1028,淵01168,0,2024-01-01,2024-07-01
2024-02-13,1029,智75829,0,2024-01-02,2024-07-02
2024-02-13,1030,志86960,0,2024-01-01,2024-07-01
2024-02-13,1031,憲51815,0,2024-01-01,2024-07-01
2024-02-13,1032,佑59406,0,2024-01-01,2024-07-01
2024-02-13,1033,枝88649,0,2024-01-01,2024-07-01
2024-02-13,1034,珊69520,0,2024-01-01,2024-07-01
2024-02-13,1035,先90324,0,2024-01-01,2024-07-01
2024-02-13,1036,亨38176,0,2024-01-05,2024-07-05
2024-02-13,1037,融71036,0,2024-01-01,2024-07-01
2024-02-13,1038,婷96545,0,2024-01-01,2024-07-01
2024-02-13,1039,尹01155,0,2024-01-17,2024-07-17
2024-02-13,1040,豪02193,0,2024-01-01,2024-07-01
2024-02-13,1041,豪93681,0,2024-01-02,2024-07-02
2024-02-13,1042,嫻27605,0,2024-01-01,2024-07-01
2024-02-13,1043,宇35558,0,2024-01-01,2024-07-01
2024-02-13,1044,佑54872,0,2024-01-02,2024-07-02
2024-02-13,1045,軒58933,0,2024-01-01,2024-07-01
2024-02-13,1046,森10378,0,2024-01-01,2024-07-01
2024-02-13,1047,萱60011,0,2024-01-01,2024-07-01
2024-02-13,1048,柏05976,0,2024-01-01,2024-07-01
2024-02-13,1049,泓87518,0,2024-01-01,2024-07-01
2024-02-13,1050,雄79387,0,2024-01-01,2024-07-01
2024-02-13,1051,豪28610,0,2024-01-01,2024-07-01
2024-02-13,1052,寧97706,0,2024-01-01,2024-07-01
2024-02-13,1053,均65280,0,2024-01-01,2024-07-01
2024-02-13,1054,哲85730,0,2024-01-01,2024-07-01
2024-02-13,1055,群16573,0,2024-01-01,2024-07-01
2024-02-13,1056,儀24905,0,2024-01-01,2024-07-01
2024-02-13,1057,盈39266,0,2024-01-01,2024-07-01
2024-02-13,1058,偉09203,0,2024-01-01,2024-07-01
2024-02-13,1059,駿69353,0,2024-01-01,2024-07-01
2024-02-13,1060,如13209,0,2024-01-17,2024-07-17
2024-02-13,1061,鈞27525,0,2024-01-01,2024-07-01
2024-02-13,1062,義28896,0,2024-01-01,2024-07-01
2024-02-13,1063,傑13894,0,2024-01-01,2024-07-01
2024-02-13,1064,卉15889,0,2024-01-01,2024-07-01
2024-02-13,1065,宇27725,0,2024-01-01,2024-07-01
2024-02-13,1066,麟53731,0,2024-01-01,2024-07-01
2024-02-13,1067,霓27065,0,2024-01-01,2024-07-01
2024-02-13,1068,宇91981,0,2024-01-01,2024-07-01
2024-02-13,1069,緯05851,0,2024-01-01,2024-07-01
2024-02-13,1070,琮66065,0,2024-01-01,2024-07-01
2024-02-13,1071,政53813,0,2024-01-01,2024-07-01
2024-02-13,1072,翔74915,0,2024-01-01,2024-07-01
2024-02-13,1073,朋31529,0,2024-01-04,2024-07-04
2024-02-13,1074,富32321,0,2024-01-01,2024-07-01
2024-02-13,1075,政87185,0,2024-01-19,2024-07-19
2024-02-13,1076,誠29065,0,2024-01-01,2024-07-01
2024-02-13,1077,錡04948,0,2024-01-01,2024-07-01
2024-02-13,1078,瑋80137,0,2024-01-08,2024-07-08
2024-02-13,1079,捷78065,0,2024-01-01,2024-07-01
2024-02-13,1080,棠15290,0,2024-01-17,2024-07-17
2024-02-13,1081,均62492,0,2024-01-01,2024-07-01
2024-02-13,1082,睿53729,0,2024-01-01,2024-07-01
2024-02-13,1083,鈞20717,0,2024-01-01,2024-07-01
2024-02-13,1084,達22479,0,2024-01-01,2024-07-01
2024-02-13,1085,誠82202,0,2024-01-01,2024-07-01
2024-02-13,1086,璋50696,0,2024-01-01,2024-07-01
2024-02-13,1087,瑤83579,0,2024-01-01,2024-07-01
2024-02-13,1088,明10523,0,2024-01-01,2024-07-01
2024-02-13,1089,琪26407,0,2024-01-01,2024-07-01
2024-02-13,1090,綺57159,0,2024-01-01,2024-07-01
2024-02-13,1091,塘61381,0,2024-01-01,2024-07-01
2024-02-13,1092,寧17009,0,2024-01-01,2024-07-01
2024-02-13,1093,廷62521,0,2024-01-01,2024-07-01
2024-02-13,1094,豪78900,0,2024-01-01,2024-07-01
2024-02-13,1095,光78350,0,2024-01-01,2024-07-01
2024-02-13,1096,丞07409,0,2024-01-01,2024-07-01
2024-02-13,1097,錦89806,0,2024-01-01,2024-07-01
2024-02-13,1098,汝45361,0,2024-01-01,2024-07-01
2024-02-13,1099,偉66162,0,2024-01-01,2024-07-01
2024-02-13,1100,宇16643,0,2024-01-01,2024-07-01
2024-02-13,1101,廷23270,0,2024-01-01,2024-07-01
2024-02-13,1102,亮12482,0,2024-01-01,2024-07-01
2024-02-13,1103,平09599,0,2024-01-01,2024-07-01
2024-02-13,1104,輝57496,0,2024-01-01,2024-07-01
2024-02-13,1105,菱68547,0,2024-01-01,2024-07-01
2024-02-13,1106,泰21701,0,2024-01-01,2024-07-01
2024-02-13,1107,雯65327,0,2024-01-01,2024-07-01
2024-02-13,1108,展44508,0,2024-01-03,2024-07-03
2024-02-13,1109,哲70058,0,2024-01-01,2024-07-01
2024-02-13,1110,卉07478,0,2024-01-01,2024-07-01
2024-02-13,1111,然75507,0,2024-01-01,2024-07-01
2024-02-13,1112,鴻89975,0,2024-01-01,2024-07-01
2024-02-13,1113,睿06729,0,2024-01-01,2024-07-01
2024-02-13,1114,明79785,0,2024-01-01,2024-07-01
2024-02-13,1115,凱81613,0,2024-01-01,2024-07-01
2024-02-13,1116,輔54553,0,2024-01-01,2024-07-01
2024-02-13,1117,文83212,0,2024-01-01,2024-07-01
2024-02-13,1118,緯99853,0,2024-01-01,2024-07-01
2024-02-13,1119,昌38300,0,2024-01-01,2024-07-01
2024-02-13,1120,豪77837,0,2024-01-01,2024-07-01
2024-02-13,1121,如04328,0,2024-01-01,2024-07-01
2024-02-13,1122,達31712,0,2024-01-01,2024-07-01
2024-02-13,1123,維19369,0,2024-01-21,2024-07-21
2024-02-13,1124,霖97930,0,2024-01-01,2024-07-01
2024-02-13,1125,睿21945,0,2024-01-17,2024-07-17
2024-02-13,1126,翰70980,0,2024-01-01,2024-07-01
2024-02-13,1127,沛41820,0,2024-01-01,2024-07-01
2024-02-13,1128,丞88003,0,2024-01-01,2024-07-01
2024-02-13,1129,豪56197,0,2024-01-01,2024-07-01
2024-02-13,1130,君08558,0,2024-01-01,2024-07-01
2024-02-13,1131,明23261,0,2024-02-09,2024-08-09
2024-02-13,1132,星94698,0,2024-01-01,2024-07-01
2024-02-13,1133,倫22157,0,2024-01-01,2024-07-01
2024-02-13,1134,騰27576,0,2024-01-01,2024-07-01
2024-02-13,1135,陽87299,0,2024-01-01,2024-07-01
2024-02-13,1136,恩93788,0,2024-01-18,2024-07-18
2024-02-13,1137,姍20871,0,2024-01-01,2024-07-01
2024-02-13,1138,瑋80824,0,2024-01-01,2024-07-01
2024-02-13,1139,樺84267,0,2024-01-01,2024-07-01
2024-02-13,1140,勳36908,0,2024-01-16,2024-07-16
2024-02-13,1141,弘82710,0,2024-01-01,2024-07-01
2024-02-13,1142,澐24788,0,2024-01-01,2024-07-01
2024-02-13,1143,翔04035,0,2024-01-01,2024-07-01
2024-02-13,1144,靜91640,0,2024-01-01,2024-07-01
2024-02-13,1145,閩92387,0,2024-01-01,2024-07-01
2024-02-13,1146,峰96244,0,2024-01-01,2024-07-01
2024-02-13,1147,達22286,0,2024-01-03,2024-07-03
2024-02-13,1148,銘14408,0,2024-01-01,2024-07-01
2024-02-13,1149,廷21828,0,2024-01-01,2024-07-01
2024-02-13,1150,華63310,0,2024-01-01,2024-07-01
2024-02-13,1151,輿58866,0,2024-01-01,2024-07-01
2024-02-13,1152,祐16930,0,2024-01-01,2024-07-01
2024-02-13,1153,儒85770,0,2024-01-01,2024-07-01
2024-02-13,1154,華89750,0,2024-01-01,2024-07-01
2024-02-13,1155,綸10765,0,2024-01-08,2024-07-08
2024-02-13,1156,寰52697,0,2024-01-20,2024-07-20
2024-02-13,1157,景98486,0,2024-01-01,2024-07-01
2024-02-13,1158,維36766,0,2024-01-01,2024-07-01
2024-02-13,1159,勳52041,0,2024-01-01,2024-07-01
2024-02-13,1160,翔37455,0,2024-01-01,2024-07-01
2024-02-13,1161,芳61340,0,2024-01-01,2024-07-01
2024-02-13,1162,翔81485,0,2024-01-01,2024-07-01
2024-02-13,1163,祥83551,0,2024-01-08,2024-07-08
2024-02-13,1164,函84990,0,2024-01-01,2024-07-01
2024-02-13,1165,和65576,0,2024-01-01,2024-07-01
2024-02-13,1166,祥13321,0,2024-01-01,2024-07-01
2024-02-13,1167,瓈97622,0,2024-01-01,2024-07-01
2024-02-13,1168,平75967,0,2024-01-01,2024-07-01
2024-02-13,1169,城47552,0,2024-01-01,2024-07-01
2024-02-13,1170,廷92989,0,2024-01-01,2024-07-01
2024-02-13,1171,紘43110,0,2024-01-01,2024-07-01
2024-02-13,1172,評68697,0,2024-01-01,2024-07-01
2024-02-13,1173,佑07882,0,2024-01-09,2024-07-09
2024-02-13,1174,勇26517,0,2024-01-01,2024-07-01
2024-02-13,1175,緯51249,0,2024-01-01,2024-07-01
2024-02-14,1,宇06509,"556,800",2024-01-21,2024-07-21
2024-02-14,2,廷36943,"61,250",2024-01-04,2024-07-04
2024-02-14,3,萱73889,"60,000",2024-01-18,2024-07-18
2024-02-14,4,昌21498,"21,060",2024-01-15,2024-07-15
2024-02-14,5,岳79021,"20,460",2024-01-01,2024-07-01
2024-02-14,6,文15472,"20,000",2024-01-18,2024-07-18
2024-02-14,7,庭41301,"18,800",2024-01-01,2024-07-01
2024-02-14,8,泰00840,"17,200",2024-01-01,2024-07-01
2024-02-14,9,偉95504,"16,350",2024-01-01,2024-07-01
2024-02-14,10,樺89917,"15,000",2024-01-01,2024-07-01
2024-02-14,11,遠18638,"13,280",2024-01-01,2024-07-01
2024-02-14,12,陞25645,"12,340",2024-01-01,2024-07-01
2024-02-14,13,蔚78345,"10,260",2024-01-01,2024-07-01
2024-02-14,14,媚29190,"10,110",2024-01-01,2024-07-01
2024-02-14,15,禎91876,"10,070",2024-01-13,2024-07-13
2024-02-14,16,容56772,"7,700",2024-01-01,2024-07-01
2024-02-14,17,予19751,"7,450",2024-01-01,2024-07-01
2024-02-14,18,賓69986,"7,400",2024-01-01,2024-07-01
2024-02-14,19,龍27176,"7,000",2024-01-06,2024-07-06
2024-02-14,20,林90600,"6,080",2024-01-01,2024-07-01
2024-02-14,21,博27175,"5,390",2024-01-31,2024-07-31
2024-02-14,22,軒29917,"5,300",2024-01-01,2024-07-01
2024-02-14,23,淵58667,"5,000",2024-01-01,2024-07-01
2024-02-14,24,銘89498,"4,760",2024-01-01,2024-07-01
2024-02-14,25,聖29006,"4,630",2024-01-01,2024-07-01
2024-02-14,26,銘83025,"4,200",2024-01-01,2024-07-01
2024-02-14,27,鴻78469,"3,900",2024-01-15,2024-07-15
2024-02-14,28,穎67027,"3,700",2024-01-02,2024-07-02
2024-02-14,29,翔52325,"3,300",2024-01-01,2024-07-01
2024-02-14,30,德62178,"2,880",2024-01-01,2024-07-01
2024-02-14,31,利89092,"2,780",2024-01-01,2024-07-01
2024-02-14,32,安11153,"2,500",2024-01-01,2024-07-01
2024-02-14,33,樺11150,"2,490",2024-01-01,2024-07-01
